Emotion,Text
fear,im chuan rinhlelhna a nei deuh niin ka hria
joy,derek nen pawh sentence khata sawi ka nih pawh hi chawimawi ka ni
anger,"im just not feeling it at all id much rather singapore-a awm a, ka thiante nena hun hman ka duh zawng zawng ka hua a, sara chu tunah hian bitchy tak a ni div style clearboth padding bottom"
joy,"im feeling generous emaw, restaurant ang maia mandarin grill-a fairly stellar reputation neiah emaw he impression hi samphire ang chi edible yet decorative garnishes-ah pawh tihzauh theih a ni"
sadness,i am quite perplexed by liam im trying to figure out if he s always been submissive nge mark leh johnny te hnena thuhnuai rawlh a ngai niin a hria em
sadness,i would not feel so all alone mi zawng zawng lungin an deng vek tur a ni
joy,chutih lai tak chuan veil chu an hlihsak ta chu ka chawimawi hle
joy,"kum hnih khat kalta khan heihi i lei a, glamorous deuhin a awm"
anger,ka stress nasa hle scrapbook leh card siam ka duh thin
sadness,hmun tinah lawm loh leh duh loh ka ni hle
joy,"i must admit engtiang pawhin christmas music ka play tan a, ka holiday shopping ka tih hian thing hian engkim a ti holly leh jolly zawk tih ka hria"
fear,"ziak tura nawrna ka nei a, a chhan chu ziak tura ka in nawr vang emaw, a tlem berah chuan chutianga tih chu a zung kaih mai mai a nih vang emaw a ni"
joy,i feel like todays sweet treat hi north pole-a rawngbâwl tur thil a ni ang
anger,i don t feel chutiang thinrimna chu
anger,chutiang chuan ka thinrim zual sauh niin ka hria
sadness,i feel like that chuan a rotten ass chu a enable lehzual a mahse i am at a total
sadness,"tun hnaiah chutiang chu ka la ni lo va, serious takin ka lungngai hle"
joy,"i may finally sit down and feel sweet release only to notice ka glasses ka dah dik loh emaw, naupangte chuan an tan hmun danglam tak an hmu tih emaw"
sadness,i zak hle oh engtiang chiahin nge romantic
sadness,eng emaw chhan vangin a bik takin emotional takin ka awm tawh
anger,"hmuhsit ka ni em em a, he khawvel hi ka chungah a rawn tla leh ta niin ka hria"
joy,he library bang chhungah hian ka lehkhabu sign theihna hun remchang ka neih hi ka vannei hle
anger,i feel really cold and miserable mahse keimah ang bawka walk hmu mek midangte pawh fuih ka tum thin
sadness,i feel terrible tumahin min ngaithla duh lo bawk
sadness,"i still likeguy a, ka la inthiam lo"
sadness,i feel a aint broke a nih chuan engvangin nge siam that
sadness,im sorry for how bad i hurt your feelings that make you feel hmangaih loh leh mahni chauha hmangaih leh rin leh hlauhna
anger,"i sawi ngei ang mahse, tharum thawhna nasa tak ka nei tawh"
joy,i feel so strongly and passionate about so hearing chuan ka thinlung a ti na mai mai a ni
sadness,ka nunah sual thup avanga hrem ka ni tih ka hre lo
sadness,"ka lungngai em em ang a, the tv-a channel ka click apiang chu sport event dang emaw, sport event inang emaw, mahse tawng hrang hranga hman emaw a ni mai thei"
joy,im just feeling that dating hi puitlinna atana thil pawimawh tak a ni
joy,i feel reasonably assured run no magical thlahtute chi hrang hrang
joy,"ka chungah ka lawm hle a, chu tlangval chu cheng dang pek ka tum ta a ni"
sadness,i do that id pawi ka ti hle
sadness,i feel we need to bear in mind though is that kan en chuan europe leh england ah hian resort room man tlawm tak tak a awm tih hi a ni
sadness,i feel so pathetic that i stoop down to that level mahse ka neih apiangah hlim mai mai ka duh tak zet a ni
sadness,im chuan a jaded lo deuhin ka hria
sadness,"i lungngaih leh lungawi loh vangin ka na a, lets do angry because angry i can handle"
anger,i thawk i hmuh theih lai leh boruak lum tak chuan chhungril atanga pawn lam atanga a tiharh che ang maia khaw lum laia tlan chhuah ang maia i awm thin hi ka ngaina hle
joy,"tunah chuan malsawmna ka dawng nasa hle a, nakin lawkah thil lungchhiatthlak tak ka chungah a thleng dawn niin ka hria huhuhu see im still battling that thinking positive thing"
joy,ka lak lai vel khan beiseina ka nei nasa hle
sadness,stress hlim lo takin i hre mai thei
sadness,i duh lo mahse hey i lousy lutuk a hloh tur ka nei lo
joy,"i harh chhuak a, chak takin ka inhria a, chuvang chuan engti kawng pawhin a positive a ni"
sadness,i get the pre birthday blues when i spend or weeks feeling slightly melancholy a chhan chu ka nun a whizz lai a thil ka tih loh zawng zawng vang a ni
sadness,ka ngaihtuah tan a ngai niin ka hria mahse im already exhausted
sadness,"ka chhungte ka zak a, ka mualpho avangin ka zak bawk"
sadness,i love winter so i hlim tur a ni mai thei mahse i cant i feel gloomy and depressed
fear,ka nei tih ka hlau hle
joy,ka adoring fans te hnenah vawi khat leh vawi khat chu lj entry ka bat niin ka hria
anger,"i feel i had to make as a hateful bastard hi a â lutuk a, anmahni ngei pawh huat ni lo assumed connection engmah siam turin a â lutuk"
joy,"ka hmu thei hi ka chawimawi tak zet a, ka phur hle bawk"
fear,programming leh a zawng zawngah experience i neih loh avangin tih hreh ka ti
sadness,thiltihtheihna nei lo leh thunun theih lohvin i inhria
anger,i am feeling impatient i havent been blogging a chhan chu nitin chu a inang tlang hle a mut eat pregnancy pains sleep etc
joy,i ei tam lutuk hian ka fullness chauh ni lovin food thats too rich or too sugary atanga ka hangover ka hmuh thin kha ka hriat reng a ngai bawk
sadness,"i lungngai leh rinhlelhna ka nei tan a, ka fapa pawh ka ngai tak zet a ni"
fear,ka thutlukna tawp ber leh sum lama a nghawng dan hian rinhlelhna ka nei niin ka ring
sadness,"i driving back i was having a moment of missing new orleans and ka lungngai tak zet a, ka rilru a buai em em a, zan khat chu whim-in ka tlawh thei a, chutiang thlamuanna chu ka nei ta a ni"
fear,i can but i feel massively uncomfortable doing it it consumes massive amounts of processing power and i associated it with some very bad situations ive been in recently
fear,"i am just feel so shy cause ka hnung lama mite kha an zai lo va, min en lo tih ka hrechhuak gt"
sadness,i cant help but tanpui theih loh leh tihsual ka tihsualte hian min ti buai hle
sadness,dull ache ang maiin ka hria
anger,i compare it to mine i thinrim hle a mahse ka self calm theih nan realistic nih ka tum a
sadness,i starting really lousy mahse figure naupai thil a ni
sadness,tunah hian whiney ka ti hle
joy,zankhuain music chi khat neih hi ka duh tak tak lo nain band zawng zawng hian an duhzawng nen an zai ang maia an inhriat ka duh a ni
anger,"i brush it to the side or tuck it behind my ear only to feel rebellious strands tlemte tlanchhuak a, ka hmui leh ka hmui tickle i realize im not the one in control"
joy,i am also now down lbs so i feel so good i la nei dang a kal tur at least well thats the plan anyway
joy,i huaisen thei lo ang tih ka hria
joy,"i duh ber chu ka chhungte leh kei hian he mamawh hi a awm reng lai hian a entertained reng tur hi kan hre lo a ni, a chhan chu shes always bored out of her mind irregardless of what we do with her and doesnt remotely appreciate our efforts to tolerate everything about her but whatever"
fear,ka feelings remix hi neurotic i nih theih dan atanga lo chhuak niin ka hria
sadness,"ka hnung lamah collar completed padlock ka nei a, chu chu im feeling submissive laiin ka ha thin"
sadness,ka thil hriat chu ngaihthah vek a nihna hmuna inhmuhna nuam lo tak ka tawn hnu pawha rei tak ka neih chhunzawm zel avanga lungngaihna nasa tak ka neih chhunzawm zel avang khan mahni intihhlum hnaih ka nih dan min nghawng dan hrilh chu chakna ka nei niin ka hria
joy,media content zawng zawng hi a chhe vek ka ring lo in fact much of it i feel is absolutly vital to human flourishing
sadness,i chuan a outbursts width height hnuah a inchhir tih a pawm
joy,i still dont know what to make of it all mahse engtin emaw tak chuan ka zirtirna hian hna a thawk tih ka chiang lehzual
joy,im thankful to work in a hmun nuam leh supported
sadness,"i hriat loh chu damned zinga mi a ni tih leh kum zabi tam tak chhung chu an razor edge hmanga ka chunga a thusawi ngei pawh tihthianghlim turin a nei tawh tih hi a hnu lama thlir chuan ka inhnukdawk lo thei lo va, a hnua lo thleng ngei tur chu ka tuar thei lo a ni ani"
fear,inthlak danglam chungchangah ka chiang lo emaw neutral emaw ka ti a mahse thlak danglam ka duh tak tak lo
sadness,i depressed moody leh lethargic leh chau mai mai ka ti
joy,"i really like in choir the people who i feel really friends in choir ka laka thinlung tak tak te hi trip atan an kal lo va, ka bo tak zet niin ka hria"
anger,"i worked as a computer tech this ability to hyper focus on one issue is a real asset however for living day to day i bogged down thei a, hmasawnna ka nei lo tih ka lungawi lo thei a, a chhan chu harsatna pakhatah ka innghat a ni"
sadness,tawng thei lo khawpin i chhiat phah hle
fear,i am new to this so feels kind of strange mahse ka push through ang
fear,"thil sawi hreh ka nei tlem hle a, a chang chuan sawi tam lutuk pawh"
fear,i jealous lai khan i insecure tih i hriat lai khan
joy,"ni khat chu Pathian infuih tharna leh chêttîrna chi khat ka neih ka beisei a, heng chaw nghei te hi ka tan chuan awlsam takin a lo thleng ang mahse tunah chuan ka back burner-ah an awm tawh a, fa ka neih leh enkawl zawh hnua ka ngaihtuah ber ka beisei"
sadness,chutah chuan lawm loh ka ni lo
joy,ka muhil tha lo ka eitur a thlum lo ka ngaihtuahna a chiang lo i chak zawkin ka inhria lo i was in essence pounds of body and mind almost exclusively devoted to thinking about the cigarette i want but could not have
sadness,ka hnam leh gay mipa tam zawk hi racist leh dont wanna date asians an nih avangin harsatna ka tawk tawh lo
sadness,"i inchhir duh lo a ni, a chhan chu chhiatna nasa tak a thlen hma khan meizuk kha ka khap lo che a ni"
joy,i haul of each to the lava planet and export down to the space port ah chuan fair clever ka ti hle
sadness,ka hlim loh lai chauh hian hetah hian ziah ka duh
sadness,ni grey-ah chuan hniam leh bo leh mahni chauha awm ka ni
joy,im feeling the moxie fab hmangaihna cath script src http www
joy,"i have just good news to share and hetah hian thut a, hahdamna leh ni eng ka hriat theih mai mai hi mak ka ti hle"
fear,ka melting away leh ta niin ka hria mahse tun tum chu hlauhna ni lovin hlimna a ni
joy,tunah chuan hriatna duhna ka nei tawh
joy,ka piece siam nuam leh en ngaihnawm tak tak awm reng turin ngaihtuahna fing tak nia ka hriatte ka rawn siam chhuak thin
joy,"hlimna i nei tam zawk a, an thlamuang zawk bawk"
sadness,i thawktute hi ka khawngaih hle a mahse hei hi applebees ceo a awm dan a nih chuan a tha ber a nih chuan chain chu riltam takin an thihpui a nih chuan caring consumer te chuan
sadness,im feeling depressed anxious and despondent thats all i tih duh ang mai a ni
anger,"i was feeling a bit rushed and the kitchen was just been cleaned so i mixed up in the blender which i find works just as well provided i butter chu a lum tak zet a, i dont over do the pulse"
sadness,tun kar chhung hian heng thlalak te hi a boring leh uninspiring deuh niin ka hria
joy,ive been feeling nasa zawkin ka inringtawk tawh
joy,i feel hlawhtling ber sodden shattered squeeze sardonic leh squat
joy,"thlalak lamah chuan mak ka ti lo va, ka ropui lo nain ka tui hle"
joy,"ka hlau chu freaking explode ka muscles locked into place a ni a, ka hriat theih awmchhun chu ivy s kut chhuak absolutely ecstatic sensations kha a ni"
fear,i feel like its flying by leh thil engemaw ka miss dawn tih ka hlau
joy,ive found it im chu a pumpelh hle tih ka hria
sadness,ive hian ka music-ah hian hun engemaw chen chu ka lungawi lohna ka nei tawh
sadness,im confident mi tam tak zimmerman hrem tur nia ngai
joy,ka phur hle tih ka hria
joy,i do love air at alton towers though i feel like im flying its a lovely free feeling though to be fair if eng sava pawh chu rollercoaster ang kha randomly leh upside-a thlawk chak tak a nih chuan a tawp ber tur chu thing hnai ber chhungah beak hmasa ber a ni ang
anger,i am feeling particularly annoyed at my co workers i a chang chuan floor round te chu bawlhhlawh bawm chhungah literally pounds of white paper hmuin ka siam thin
fear,i did it i survived our very first big kid trauma mahse he thil thleng zawng zawng hian min la tithinur hle
anger,"secondary school ka tan tirh khan zan tin kum tin ka tap thin a, a tuk zingah sikul kal tur ngaihtuahna avang hian ka muhil thin a mahse chu chu oh i cant be bothered with school tih rilru put hmang pangngai kha a ni lo"
anger,i won t get into making excuses for the man he sa big boy and can do that for himself and his staff i red rooster atang chuan dissatisfied underwhelmed leh confused in ka kal bo ta a
joy,i look out on this scene i think about how cute it is and enjoy a swelling feeling of pride in the playful delight of ka ui chu a hlim hle
sadness,im feeling a but of melancholy today a bit of sadness mahse lungngaihna chu a ok tih pawh ka hria
joy,ka hlim hle mai
joy,"hlimna ka nei ngai lo va, tawngtaina pawh kawngkhar atangin ka paih chhuak fo bawk"
joy,"he mi sual nei lo tanpui ngai lo te hian min mamawh niin ka hria a, mamawh nih hi ka duh ngei ang"
sadness,"i can tell you exactly what is wrong at this very moment this very second ka fapa ka lungngaih ka fapa hi ka ngai em em a, hremna dawng ang maiin ka inhria a, a chang chuan hremhmunah ka khawsa bawk"
sadness,"zan tin chanchin ka en laiin ka thinlung chu ka inhawng a, ka pholang reng a, thawnthu lungchhiatthlak zawng zawngin a siam tanpui theih loh leh beiseina nei lo rilru put hmang tlan chak tak atang chuan ka harhchhuak ngai lo mai thei"
joy,i do feel sympathetic and try to help i can can but it s different when it s your own community
joy,i feel special now its just fun to say lol amvassago of the i just cant stop laughing when ever i read something and chutah i hmu beefy amkris toshibalol amits an epic word so is beef cake amvassago of the nooo
sadness,"kan fate hi anmahni sualna nei lovin heng dinhmun vanduai takah hian an inhnamhnawih niin ka hria a, anmahni leh an hlawkna tur chauha awm tur aw leh mi an neih hi an phu em em a ni"
joy,"vawiin zing khan lawmthu sawinaah ka en a, pathian min pek avangin malsawmna a let hnih zetin ka inhria"
sadness,chutiang hun lai chuan momma angin ka tling tawk lo niin ka hria
fear,"he intlansiak hi milestone race a ni tih ka hria a, novice feeling pawh ka tichhe tawh bawk"
joy,"i awmna hmunah ka awm a, a tawpah chuan warehouse distributor dangah hna ka hmu thei ang tih beiseina ka nei a, chu chu ka hnathawhna hmun ang kha a ni a mahse a products te chu stationary accessories art bags leh chutiang lam ai chuan floral a ni"
